attribute-level,poster,artist,count,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,poster,poster,poster,poster,poster,poster
attribute,year,artist name,,single or shared line,stage,poster rank,artist stage rank,stage rank,headliner,logo,color,day/date reading,day/date leeds,poster color,split or shared poster,arrow motif,spike motif,# of stages,# of artists
,2004,Mad Action,1,shared,BBC Radio 1 Stage,17,8,2,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,Squarepusher,1,shared,Dance Arena,18,1,3,T,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Mike Patton & Rahzel,1,shared,Dance Arena,18,1,3,T,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,TY,1,shared,Dance Arena,19,2,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,DJ Krush,1,shared,Dance Arena,19,2,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Radio 4,1,shared,Dance Arena,19,2,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Fingathing,1,shared,Dance Arena,19,2,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Buck 65,1,shared,Dance Arena,20,3,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Client,1,shared,Dance Arena,20,3,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Loose Cannons,1,shared,Dance Arena,20,3,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Ivory,1,shared,Dance Arena,21,4,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Chromeo,1,shared,Dance Arena,21,4,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Roger,1,shared,Dance Arena,21,4,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,Urban Gorilla DJs,1,shared,Dance Arena,22,5,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,DJ Void,1,shared,Dance Arena,22,5,3,F,F,black,sunday/29,friday/27,yellow,shared,F,T,4,139
,2004,The White Stripes,1,single,main,1,1,1,T,T,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Morrissey,1,single,main,2,2,1,F,T,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,The Libertines,1,single,main,3,3,1,F,T,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Franz Ferdinand,1,single,main,4,4,1,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,The Roots,1,single,main,5,5,1,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,New York Dolls,1,single,main,6,6,1,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Razorlight,1,single,main,7,7,1,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Thursday,1,single,main,8,8,1,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Young Heart Attack,1,single,main,9,9,1,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,The 5.6.7.8.'s,1,single,main,10,10,1,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Funeral For A Friend,1,single,BBC Radio 1 Stage,11,1,2,T,T,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Dizzee Rascal,1,single,BBC Radio 1 Stage,12,2,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,DKT/MC5,1,single,BBC Radio 1 Stage,13,3,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Stereolab,1,single,BBC Radio 1 Stage,14,4,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,80's Matchbox B-Line Disaster,1,single,BBC Radio 1 Stage,15,5,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,The Ordinary Boys,1,single,BBC Radio 1 Stage,16,6,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Har Mar Superstar,1,single,BBC Radio 1 Stage,17,7,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,The Icarus Line,1,single,BBC Radio 1 Stage,18,8,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,The Bronx,1,shared,BBC Radio 1 Stage,19,9,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Bloc Party,1,shared,BBC Radio 1 Stage,19,9,2,F,F,black,saturday/28,sunday/29,yellow,shared,F,T,4,139
,2004,Roots Manuva,1,shared,Dance Arena,11,1,3,T,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,2Manydjs,1,shared,Dance Arena,11,1,3,T,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,!!!,1,shared,Dance Arena,12,2,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,LCD Soundsystem,1,shared,Dance Arena,12,2,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,Shystie,1,shared,Dance Arena,12,2,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,Zoot Woman,1,shared,Dance Arena,12,2,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,Black Strobe,1,shared,Dance Arena,13,3,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,DJ Format & MC Abdominal,1,shared,Dance Arena,13,3,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,Blue States,1,shared,Dance Arena,14,4,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,Boom Boom Satellites,1,shared,Dance Arena,14,4,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,Bravecaptain,1,shared,Dance Arena,14,4,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,DJ Nu-Mark,1,shared,Dance Arena,15,5,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,Urban Gorilla DJs,1,shared,Dance Arena,15,5,3,F,F,black,friday/27,saturday/28,yellow,shared,F,T,4,139
,2004,The Kills,1,shared,The Carling Stage,-1,-1,4,T,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Soundtrack of our Lives,1,shared,The Carling Stage,-1,-1,4,T,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,K*S*B*N,1,shared,The Carling Stage,-1,-1,4,T,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Shins,1,shared,The Carling Stage,-1,-1,4,T,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Mark Lanegan Band,1,shared,The Carling Stage,-1,-1,4,T,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Mondo Generator,1,shared,The Carling Stage,-1,-1,4,T,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,"10,000 Things",1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The 45's,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Agent Blue,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Amplifier,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Autolux,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Devendra Banhart,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Blanche,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Cribs,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Danko Jones,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Departure,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Do Me Bad Things,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Duke Spirit,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Features,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Glitterati,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Golden Virgins,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Infrasound,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Kaiser Chiefs,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Living Things,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,MClusky,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Mohair,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Me Mojo,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,My Red Cell,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Others,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Pink Grease,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Pretty Girls Make Graves,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Riff Random ,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Roxy Saint,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Secret Machines,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Sons and Daughters,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,The Subways,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,Terra Diablo,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,TV on the Radio,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2004,YourCodeNameIs:Milo,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,4,139
,2003,Metallica,1,single,main,1,1,1,T,T,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,System of a Down,1,single,main,2,2,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Sum 41,1,single,main,3,3,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Primal Scream,1,single,main,4,4,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Good Charlotte,1,single,main,5,5,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Lostprophets,1,single,main,6,6,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,The Used,1,single,main,7,7,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Sugarcult,1,single,main,8,8,1,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,The Music,1,single,BBC Radio 1 Stage,9,1,2,T,T,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Yeah Yeah Yeahs,1,single,BBC Radio 1 Stage,10,2,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Grandaddy,1,single,BBC Radio 1 Stage,11,3,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Hot Hot Heat,1,single,BBC Radio 1 Stage,12,4,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Hell is for Heroes,1,single,BBC Radio 1 Stage,13,5,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,The Eighties Matchbox B-Line Disaster ,1,shared,BBC Radio 1 Stage,14,6,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Radio 4,1,shared,BBC Radio 1 Stage,14,6,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,The Raveonettes,1,shared,BBC Radio 1 Stage,15,7,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Serafin,1,shared,BBC Radio 1 Stage,15,7,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Kinesis,1,shared,BBC Radio 1 Stage,16,8,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,The Applicators,1,shared,BBC Radio 1 Stage,16,8,2,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Lamb,1,single,Dance Arena,17,1,3,T,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Squarepusher,1,single,Dance Arena,18,2,3,F,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,British Sea Power,1,single,The Carling Stage,19,1,4,T,F,black,friday/25,saturday/26,yellow,shared,F,T,5,129
,2003,Linkin Park,1,single,main,1,1,1,T,T,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Blink-182,1,single,main,2,2,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Placebo,1,single,main,3,3,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Jay-Z,1,single,main,4,4,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Staind,1,single,main,5,5,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The Datsuns,1,single,main,6,6,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,LEss Than Jake,1,single,main,7,7,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Finch,1,single,main,8,8,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Bowling For Soup,1,single,main,9,9,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Inme,1,single,main,10,10,1,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The Polyphonic Spree,1,single,BBC Radio 1 Stage,11,1,2,T,T,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Elbow,1,shared,BBC Radio 1 Stage,12,2,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Interpol,1,shared,BBC Radio 1 Stage,12,2,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Electric Six,1,single,BBC Radio 1 Stage,13,3,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Ladytron,1,single,BBC Radio 1 Stage,14,4,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Mull Historical Society,1,single,BBC Radio 1 Stage,15,5,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Alien Ant Farm,1,shared,BBC Radio 1 Stage,16,6,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,OK Go,1,shared,BBC Radio 1 Stage,16,6,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Saves The Day,1,single,BBC Radio 1 Stage,17,7,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The All-American Rejects,1,single,BBC Radio 1 Stage,18,8,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Violent Delight,1,single,BBC Radio 1 Stage,19,9,2,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Death In Vegas,1,single,Dance Arena,20,1,3,T,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Blackalicious,1,single,Dance Arena,21,2,3,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Pennywise,1,shared,The Concrete Jungle Stage,22,1,5,T,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Lagwagon,1,shared,The Concrete Jungle Stage,22,1,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The Ataris,1,shared,The Concrete Jungle Stage,23,2,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The Alkaline Trio,1,shared,The Concrete Jungle Stage,23,2,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The Mad Caddies,1,shared,The Concrete Jungle Stage,23,2,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Turbonegro,1,shared,The Concrete Jungle Stage,23,2,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Boysetsfire,1,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The Movielife,1,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Poison The Well,1,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Thrice,1,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,King Prawn,1,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Funeral For A Friend,1,shared,The Concrete Jungle Stage,24,3,5,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The Lanegan Band,1,single,The Carling Stage,25,1,4,T,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Sparta,1,single,The Carling Stage,26,2,4,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,The Black Keys,1,single,The Carling Stage,16,2,4,F,F,black,saturday/26,sunday/27,yellow,shared,F,T,5,129
,2003,Blur,1,single,main,1,1,1,T,T,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The White Stripes,1,single,main,2,2,1,F,T,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Beck,1,single,main,3,3,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Doves,1,single,main,4,4,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Streets,1,single,main,5,5,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Libertines,1,single,main,6,6,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Junior Senior,1,single,main,7,7,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Darkness,1,single,main,8,8,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Cave In,1,single,main,9,9,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Sleepy Jackson,1,single,main,10,10,1,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,AFI,1,single,BBC Radio 1 Stage,11,1,2,T,T,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Hundred Reasons,1,single,BBC Radio 1 Stage,12,2,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Cooper Temple Clause,1,single,BBC Radio 1 Stage,13,3,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Mars Volta,1,single,BBC Radio 1 Stage,14,4,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Thrills,1,shared,BBC Radio 1 Stage,15,5,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Kills,1,shared,BBC Radio 1 Stage,15,5,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Rapture,1,shared,BBC Radio 1 Stage,16,6,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Jet,1,shared,BBC Radio 1 Stage,16,6,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,My Morning Jacket,1,single,BBC Radio 1 Stage,17,7,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Stellastarr,1,single,BBC Radio 1 Stage,18,8,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Futureheads,1,single,BBC Radio 1 Stage,19,9,2,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Audio Bullys,1,single,Dance Arena,20,1,3,T,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Spookes,1,single,Dance Arena,21,2,3,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Billy Bragg,1,single,The Carling Stage,22,1,4,T,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,Brendon Benson,1,shared,The Carling Stage,23,2,4,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Bandits,1,shared,The Carling Stage,24,3,4,F,F,black,sunday/27,friday/25,yellow,shared,F,T,5,129
,2003,The Agenda,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Billy Talent,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Buff Medways,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Calla,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Cardia,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Colour of Fire,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Franz Ferdinand,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,The Go,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Har Mar Superstar,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,The Hiss,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Ima Robot,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Infrasound,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Instruction,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Jackson,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Keane,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Longview,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,MClusky,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,The Prosaics,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,The Revs,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Rocket Science,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,The Sights,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Soledad Brothers,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,The Sons,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,The Stills,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,The Sun,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Vue,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Whirlwind Heat,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,White Light Motorcade,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Winnebago Deal,1,shared,The Carling Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Amon Tobin,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Free*land,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,FC Kahuna,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Just Jack,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Gold Chains,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Scissor Sisters,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Future Shock,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Aphrodite,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Buck 65,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Outlandish,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Blak Twang,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Mahesticons,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,Zongamin,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,My Computer,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2003,DJ Richard Fearless,1,shared,Dance Arena,-1,-1,3,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,129
,2002,Prodigy,1,single,main,1,1,1,T,T,black,sunday/25,friday/23,yellow,shared,F,T,4,129
,2002,The Offspring,1,single,main,2,2,1,F,T,black,sunday/25,friday/23,yellow,shared,F,T,4,129
,2002,Slipknot,1,single,main,3,3,1,F,F,black,sunday/25,friday/23,yellow,shared,F,T,4,129
,2002,Incubus,1,single,main,4,4,1,F,F,black,sunday/25,friday/23,yellow,shared,F,T,4,129
,2002,NoFX,1,single,main,5,5,1,F,F,black,sunday/25,friday/23,yellow,shared,F,T,4,129
